municipality,equipment_id,equipment_name,procurement_category,requirement_score,is_needed,required_quantity
Jabalpur,E155,Emergency Ambulance Van,Emergency,25.16,1,3
Jabalpur,E156,Portable Command Center Unit,Emergency,20.12,1,3
Jabalpur,E157,Rapid Response Vehicle,Emergency,25.16,1,3
Jabalpur,E158,Emergency Traffic Diversion Unit,Emergency,17.5,1,6
Jabalpur,E159,Portable Search Light Unit,Emergency,6.75,0,0
Jabalpur,E160,Disaster Supply Transport Vehicle,Emergency,25.16,1,4
Jabalpur,E161,Sewage Treatment Plant Pump,Specialized,2.94,0,0
Jabalpur,E162,Portable Laboratory Testing Unit,Specialized,16.1,0,0
Jabalpur,E163,Air Quality Monitoring Station,Specialized,10.33,0,0
Jabalpur,E164,Noise Pollution Monitoring Unit,Specialized,7.37,0,0
Jabalpur,E165,Construction Debris Crusher,Specialized,5.64,0,0
Jabalpur,E166,Smart Parking Monitoring Unit,Specialized,4.18,0,0
Jabalpur,E167,Municipal Survey Drone,Specialized,20.97,1,3
Jabalpur,E168,GIS Mapping Workstation,Specialized,18.35,1,5
Jabalpur,E169,Portable Air Compressor,Specialized,8.11,0,0
Jabalpur,E170,Industrial Pollution Response Unit,Specialized,3.18,0,0
Jabalpur,E171,Smart Civic Monitoring Console,Specialized,14.82,0,0
Jabalpur,E172,Portable Municipal Command Vehicle,Specialized,14.82,0,0
Jabalpur,E173,Integrated Utility Maintenance Vehicle,Specialized,23.65,1,5
Mysuru,E001,Garbage Compactor Truck,SWM,11.72,0,0
Mysuru,E002,Mini Garbage Tipper,SWM,11.72,0,0
Mysuru,E003,Refuse Collector Vehicle,SWM,11.72,0,0
Mysuru,E004,Portable Waste Compactor,SWM,11.72,0,0
Mysuru,E005,Mechanical Road Sweeper,SWM,20.33,1,2
Mysuru,E006,Vacuum Road Sweeper,SWM,20.33,1,4
Mysuru,E007,Dumper Placer Vehicle,SWM,11.72,0,0
Mysuru,E008,Waste Collection Container,SWM,11.72,0,0
Mysuru,E009,Hydraulic Waste Loader,SWM,11.72,0,0
Mysuru,E010,Transfer Station Container,SWM,11.72,0,0
Mysuru,E011,Plastic Baler Machine,SWM,23.55,1,5
Mysuru,E012,Organic Waste Shredder,SWM,11.72,0,0
Mysuru,E013,Bio Waste Composting Machine,SWM,11.72,0,0
Mysuru,E014,Portable Garbage Bin Set,SWM,22.92,1,4
Mysuru,E015,Skid Steer Loader,SWM,35.1,1,6
Mysuru,E016,Waste Conveyor Belt Unit,SWM,11.72,0,0
Mysuru,E017,Industrial Waste Crusher,SWM,21.7,1,5
Mysuru,E018,Dumpster Container,SWM,11.72,0,0
Mysuru,E019,Front Loader Waste Vehicle,SWM,11.72,0,0
Mysuru,E020,Waste Segregation Conveyor,SWM,11.72,0,0
Mysuru,E021,Leaf Collection Vacuum Unit,SWM,20.33,1,8
Mysuru,E022,Portable Bin Lifter,SWM,11.72,0,0
Mysuru,E023,Waste Hopper Unit,SWM,11.72,0,0
Mysuru,E024,Biomedical Waste Carrier,SWM,11.72,0,0
Mysuru,E025,Municipal Waste Crane,SWM,23.55,1,5
Mysuru,E026,Street Cleaning Cart,SWM,20.33,1,4
Mysuru,E027,Waste Transfer Trailer,SWM,11.72,0,0
Mysuru,E028,Mobile Waste Collection Unit,SWM,11.72,0,0
Mysuru,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,21.84,1,1
Mysuru,E030,Sewer Jetting Machine,Sewerage,21.84,1,3
Mysuru,E031,High Pressure Sewer Cleaner,Sewerage,21.84,1,2
Mysuru,E032,Root Cutting System for Sewer Line,Sewerage,11.54,0,0
Mysuru,E033,Sewer Inspection Camera,Sewerage,11.54,0,0
Mysuru,E034,Portable Pipeline CCTV Unit,Sewerage,11.54,0,0
Mysuru,E035,Vacuum Sludge Tanker,Sewerage,21.84,1,2
Mysuru,E036,Manhole Desilting Machine,Sewerage,21.84,1,3
Mysuru,E037,Sewer Cleaning Robot,Sewerage,11.54,0,0
Mysuru,E038,Portable Sludge Pump,Sewerage,31.39,1,8
Mysuru,E039,Drain Rodding Machine,Sewerage,21.84,1,4
Mysuru,E040,Underground Pipe Locator,Sewerage,22.27,1,4
Mysuru,E041,Drain Cleaning Machine,Drainage,22.4,1,2
Mysuru,E042,Portable Dewatering Pump,Drainage,22.4,1,4
Mysuru,E043,High Capacity Pump Set,Drainage,22.4,1,4
Mysuru,E044,Storm Water Pump,Drainage,22.4,1,4
Mysuru,E045,Submersible Pump Unit,Drainage,22.4,1,4
Mysuru,E046,Canal Desilting Machine,Drainage,22.4,1,2
Mysuru,E047,Portable Flood Barrier Unit,Drainage,20.61,1,7
Mysuru,E048,Emergency Drainage Vehicle,Drainage,22.4,1,4
Mysuru,E049,Drain Excavation Unit,Drainage,31.75,1,3
Mysuru,E050,Portable Sandbag Filling Machine,Drainage,20.61,1,8
Mysuru,E051,Drain Jetting Machine,Drainage,22.4,1,2
Mysuru,E052,Drain Inspection Camera,Drainage,22.4,1,2
Mysuru,E053,Portable Mud Suction Unit,Drainage,22.4,1,5
Mysuru,E054,Drain Clearing Robot,Drainage,22.4,1,4
Mysuru,E055,Portable Emergency Pump,Drainage,20.61,1,7
Mysuru,E056,Flood Recovery Vehicle,Drainage,22.4,1,2
Mysuru,E057,Storm Drain Vacuum Cleaner,Drainage,22.4,1,5
Mysuru,E058,Portable Water Diversion Unit,Drainage,20.61,1,6
Mysuru,E059,Chassis Mounted Water Tanker,Water Supply,12.65,1,7
Mysuru,E060,Water Tanker,Water Supply,12.65,1,5
Mysuru,E061,Pipeline Leakage Detector,Water Supply,12.65,1,6
Mysuru,E062,Portable Chlorination Unit,Water Supply,12.65,1,5
Mysuru,E063,Water Pumping Station Motor,Water Supply,12.65,1,3
Mysuru,E064,Valve Testing Machine,Water Supply,12.65,1,7
Mysuru,E065,Pipe Pressure Monitoring Unit,Water Supply,12.65,1,7
Mysuru,E066,Water Quality Testing Kit,Water Supply,22.65,1,5
Mysuru,E067,Borewell Cleaning Machine,Water Supply,12.65,1,4
Mysuru,E068,Portable Water Storage Tank,Water Supply,12.65,1,8
Mysuru,E069,Pipeline Repair Vehicle,Water Supply,12.65,1,3
Mysuru,E070,Portable Pump Controller,Water Supply,12.65,1,4
Mysuru,E071,Water Meter Calibration Unit,Water Supply,12.65,1,6
Mysuru,E072,Pipeline Inspection Camera,Water Supply,12.65,1,4
Mysuru,E073,Reservoir Cleaning Machine,Water Supply,12.65,1,7
Mysuru,E074,Water Purification Mobile Unit,Water Supply,31.84,1,4
Mysuru,E075,Portable Pipeline Flusher,Water Supply,12.65,1,7
Mysuru,E076,Hydraulic Pipe Cutter,Water Supply,22.96,1,8
Mysuru,E077,Portable Water Pump Unit,Water Supply,12.65,1,7
Mysuru,E078,Emergency Water Supply Vehicle,Water Supply,21.84,1,3
Mysuru,E079,Smart Water Monitoring Sensor,Water Supply,12.65,1,7
Mysuru,E080,Water Pipeline Maintenance Kit,Water Supply,12.65,1,4
Mysuru,E081,Hydraulic Excavator,Road Infra,27.86,1,3
Mysuru,E082,Mini Excavator,Road Infra,27.86,1,5
Mysuru,E083,Backhoe Loader,Road Infra,37.37,1,5
Mysuru,E084,Wheel Loader,Road Infra,27.86,1,3
Mysuru,E085,Track Mounted Excavator,Road Infra,35.78,1,1
Mysuru,E086,Road Roller,Road Infra,17.72,1,5
Mysuru,E087,Vibratory Road Roller,Road Infra,17.72,1,2
Mysuru,E088,Asphalt Paver Machine,Road Infra,17.72,1,3
Mysuru,E089,Concrete Mixer Machine,Road Infra,26.28,1,7
Mysuru,E090,Concrete Vibrator,Road Infra,26.28,1,6
Mysuru,E091,Asphalt Cutter,Road Infra,17.72,1,7
Mysuru,E092,Road Marking Machine,Road Infra,17.42,1,4
Mysuru,E093,Concrete Cutting Machine,Road Infra,26.28,1,7
Mysuru,E094,Crack Sealing Machine,Road Infra,17.72,1,6
Mysuru,E095,Tipper Truck,Road Infra,37.37,1,6
Mysuru,E096,Dump Truck,Road Infra,37.37,1,6
Mysuru,E097,Tyre Mounted Mobile Crane,Road Infra,26.28,1,3
Mysuru,E098,Portable Concrete Pump,Road Infra,26.28,1,9
Mysuru,E099,Hydraulic Breaker,Road Infra,35.78,1,6
Mysuru,E100,Road Surface Milling Machine,Road Infra,17.72,1,3
Mysuru,E101,Portable Generator for Road Work,Road Infra,24.96,1,4
Mysuru,E102,Traffic Cone Deployment Unit,Road Infra,17.42,1,7
Mysuru,E103,Road Repair Patch Machine,Road Infra,17.72,1,3
Mysuru,E104,Curb Stone Laying Machine,Road Infra,26.28,1,7
Mysuru,E105,Pavement Compactor,Road Infra,17.72,1,2
Mysuru,E106,Diesel Generator Set,Electrical,20.74,1,3
Mysuru,E107,Portable Generator,Electrical,12.92,1,5
Mysuru,E108,Street Light Maintenance Lift,Electrical,11.62,0,0
Mysuru,E109,Transformer Maintenance Vehicle,Electrical,14.86,1,4
Mysuru,E110,Electric Cable Locator,Electrical,18.58,1,4
Mysuru,E111,Underground Fault Detector,Electrical,18.58,1,7
Mysuru,E112,Portable Tower Light,Electrical,5.88,0,0
Mysuru,E113,Smart Street Light Controller,Electrical,11.62,0,0
Mysuru,E114,Electrical Maintenance Van,Electrical,14.86,1,2
Mysuru,E115,Portable Solar Lighting Unit,Electrical,12.28,1,7
Mysuru,E116,Mobile Repair Van,Electrical,19.02,1,8
Mysuru,E117,Voltage Monitoring Device,Electrical,14.86,1,6
Mysuru,E118,Underground Cable Repair Kit,Electrical,18.58,1,5
Mysuru,E119,Portable Battery Backup Unit,Electrical,12.92,1,7
Mysuru,E120,Smart Utility Monitoring Console,Electrical,43.68,1,5
Mysuru,E121,Portable Toilet Unit,Sanitation,20.84,1,4
Mysuru,E122,Mobile Toilet Van,Sanitation,29.29,1,5
Mysuru,E123,Public Toilet Cleaning Machine,Sanitation,29.53,1,5
Mysuru,E124,High Pressure Washer,Sanitation,35.93,1,5
Mysuru,E125,Disinfection Sprayer Unit,Sanitation,29.29,1,5
Mysuru,E126,Fogging Machine,Sanitation,28.28,1,6
Mysuru,E127,Portable Cleaning Cart,Sanitation,26.82,1,9
Mysuru,E128,Manual Cleaning Trolley,Sanitation,26.82,1,8
Mysuru,E129,Portable Hand Wash Station,Sanitation,20.84,1,6
Mysuru,E130,Sanitary Waste Disposal Unit,Sanitation,18.83,1,5
Mysuru,E131,Portable Urinal Unit,Sanitation,20.84,1,6
Mysuru,E132,Public Washroom Maintenance Vehicle,Sanitation,29.53,1,8
Mysuru,E133,Drain Disinfection Unit,Sanitation,19.08,1,8
Mysuru,E134,Portable Steam Cleaning Machine,Sanitation,20.84,1,5
Mysuru,E135,Street Disinfection Vehicle,Sanitation,25.15,1,6
Mysuru,E136,Biohazard Disposal Container,Sanitation,19.34,1,7
Mysuru,E137,Portable Sanitation Kiosk,Sanitation,20.84,1,4
Mysuru,E138,Municipal Cleaning Utility Vehicle,Sanitation,35.93,1,5
Mysuru,E139,Fire Tender Vehicle,Emergency,35.21,1,2
Mysuru,E140,Portable Rescue Boat,Emergency,13.82,1,4
Mysuru,E141,Emergency Communication Van,Emergency,22.92,1,5
Mysuru,E142,Portable Medical Response Unit,Emergency,22.92,1,4
Mysuru,E143,Emergency Water Pump,Emergency,13.74,1,8
Mysuru,E144,Debris Removal Loader,Emergency,33.45,1,6
Mysuru,E145,Portable Lighting Tower,Emergency,6.62,0,0
Mysuru,E146,Emergency Generator Unit,Emergency,15.72,1,6
Mysuru,E147,Portable Emergency Shelter Unit,Emergency,13.82,1,2
Mysuru,E148,Hydraulic Rescue Cutter,Emergency,6.62,0,0
Mysuru,E149,Emergency Evacuation Vehicle,Emergency,27.6,1,5
Mysuru,E150,Portable Public Warning System,Emergency,15.0,1,6
Mysuru,E151,Flood Monitoring Sensor,Emergency,13.74,1,5
Mysuru,E152,Emergency Drone Surveillance Unit,Emergency,26.81,1,4
Mysuru,E153,Portable Life Support Kit,Emergency,15.0,1,8
Mysuru,E154,Disaster Recovery Crane,Emergency,33.45,1,3
Mysuru,E155,Emergency Ambulance Van,Emergency,27.6,1,4
Mysuru,E156,Portable Command Center Unit,Emergency,22.92,1,5
Mysuru,E157,Rapid Response Vehicle,Emergency,27.6,1,6
Mysuru,E158,Emergency Traffic Diversion Unit,Emergency,19.68,1,8
Mysuru,E159,Portable Search Light Unit,Emergency,6.62,0,0
Mysuru,E160,Disaster Supply Transport Vehicle,Emergency,27.6,1,4
Mysuru,E161,Sewage Treatment Plant Pump,Specialized,3.11,0,0
Mysuru,E162,Portable Laboratory Testing Unit,Specialized,17.18,0,0
Mysuru,E163,Air Quality Monitoring Station,Specialized,10.93,0,0
Mysuru,E164,Noise Pollution Monitoring Unit,Specialized,8.04,0,0
Mysuru,E165,Construction Debris Crusher,Specialized,5.35,0,0
Mysuru,E166,Smart Parking Monitoring Unit,Specialized,5.08,0,0
Mysuru,E167,Municipal Survey Drone,Specialized,22.0,1,3
Mysuru,E168,GIS Mapping Workstation,Specialized,19.42,1,2
Mysuru,E169,Portable Air Compressor,Specialized,7.67,0,0
Mysuru,E170,Industrial Pollution Response Unit,Specialized,2.96,0,0
Mysuru,E171,Smart Civic Monitoring Console,Specialized,16.15,0,0
Mysuru,E172,Portable Municipal Command Vehicle,Specialized,16.15,0,0
Mysuru,E173,Integrated Utility Maintenance Vehicle,Specialized,24.46,1,2
Hubli,E001,Garbage Compactor Truck,SWM,7.9,0,0
Hubli,E002,Mini Garbage Tipper,SWM,7.9,0,0
Hubli,E003,Refuse Collector Vehicle,SWM,7.9,0,0
Hubli,E004,Portable Waste Compactor,SWM,7.9,0,0
Hubli,E005,Mechanical Road Sweeper,SWM,13.54,1,3
Hubli,E006,Vacuum Road Sweeper,SWM,13.54,1,3
Hubli,E007,Dumper Placer Vehicle,SWM,7.9,0,0
Hubli,E008,Waste Collection Container,SWM,7.9,0,0
Hubli,E009,Hydraulic Waste Loader,SWM,7.9,0,0
Hubli,E010,Transfer Station Container,SWM,7.9,0,0
Hubli,E011,Plastic Baler Machine,SWM,20.27,1,6
Hubli,E012,Organic Waste Shredder,SWM,7.9,0,0
Hubli,E013,Bio Waste Composting Machine,SWM,7.9,0,0
Hubli,E014,Portable Garbage Bin Set,SWM,14.2,1,6
Hubli,E015,Skid Steer Loader,SWM,32.28,1,5
Hubli,E016,Waste Conveyor Belt Unit,SWM,7.9,0,0
Hubli,E017,Industrial Waste Crusher,SWM,18.68,1,5
Hubli,E018,Dumpster Container,SWM,7.9,0,0
Hubli,E019,Front Loader Waste Vehicle,SWM,7.9,0,0
Hubli,E020,Waste Segregation Conveyor,SWM,7.9,0,0
Hubli,E021,Leaf Collection Vacuum Unit,SWM,13.54,1,8
Hubli,E022,Portable Bin Lifter,SWM,7.9,0,0
Hubli,E023,Waste Hopper Unit,SWM,7.9,0,0
Hubli,E024,Biomedical Waste Carrier,SWM,7.9,0,0
Hubli,E025,Municipal Waste Crane,SWM,20.27,1,3
Hubli,E026,Street Cleaning Cart,SWM,13.54,1,4
Hubli,E027,Waste Transfer Trailer,SWM,7.9,0,0
Hubli,E028,Mobile Waste Collection Unit,SWM,7.9,0,0
Hubli,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,17.71,1,1
Hubli,E030,Sewer Jetting Machine,Sewerage,17.71,1,4
Hubli,E031,High Pressure Sewer Cleaner,Sewerage,17.71,1,3
Hubli,E032,Root Cutting System for Sewer Line,Sewerage,9.13,0,0
Hubli,E033,Sewer Inspection Camera,Sewerage,9.13,0,0
Hubli,E034,Portable Pipeline CCTV Unit,Sewerage,9.13,0,0
Hubli,E035,Vacuum Sludge Tanker,Sewerage,17.71,1,3
Hubli,E036,Manhole Desilting Machine,Sewerage,17.71,1,4
Hubli,E037,Sewer Cleaning Robot,Sewerage,9.13,0,0
Hubli,E038,Portable Sludge Pump,Sewerage,27.65,1,7
Hubli,E039,Drain Rodding Machine,Sewerage,17.71,1,5
Hubli,E040,Underground Pipe Locator,Sewerage,20.28,1,6
Hubli,E041,Drain Cleaning Machine,Drainage,20.78,1,2
Hubli,E042,Portable Dewatering Pump,Drainage,20.78,1,5
Hubli,E043,High Capacity Pump Set,Drainage,20.78,1,2
Hubli,E044,Storm Water Pump,Drainage,20.78,1,3
Hubli,E045,Submersible Pump Unit,Drainage,20.78,1,8
Hubli,E046,Canal Desilting Machine,Drainage,20.78,1,2
Hubli,E047,Portable Flood Barrier Unit,Drainage,19.24,1,8
Hubli,E048,Emergency Drainage Vehicle,Drainage,20.78,1,3
Hubli,E049,Drain Excavation Unit,Drainage,30.82,1,5
Hubli,E050,Portable Sandbag Filling Machine,Drainage,19.24,1,6
Hubli,E051,Drain Jetting Machine,Drainage,20.78,1,2
Hubli,E052,Drain Inspection Camera,Drainage,20.78,1,4
Hubli,E053,Portable Mud Suction Unit,Drainage,20.78,1,8
Hubli,E054,Drain Clearing Robot,Drainage,20.78,1,5
Hubli,E055,Portable Emergency Pump,Drainage,19.24,1,7
Hubli,E056,Flood Recovery Vehicle,Drainage,20.78,1,5
Hubli,E057,Storm Drain Vacuum Cleaner,Drainage,20.78,1,5
Hubli,E058,Portable Water Diversion Unit,Drainage,19.24,1,6
Hubli,E059,Chassis Mounted Water Tanker,Water Supply,11.68,0,0
Hubli,E060,Water Tanker,Water Supply,11.68,0,0
Hubli,E061,Pipeline Leakage Detector,Water Supply,11.68,0,0
Hubli,E062,Portable Chlorination Unit,Water Supply,11.68,0,0
Hubli,E063,Water Pumping Station Motor,Water Supply,11.68,0,0
Hubli,E064,Valve Testing Machine,Water Supply,11.68,0,0
Hubli,E065,Pipe Pressure Monitoring Unit,Water Supply,11.68,0,0
Hubli,E066,Water Quality Testing Kit,Water Supply,17.3,1,5
Hubli,E067,Borewell Cleaning Machine,Water Supply,11.68,0,0
Hubli,E068,Portable Water Storage Tank,Water Supply,11.68,0,0
Hubli,E069,Pipeline Repair Vehicle,Water Supply,11.68,0,0
Hubli,E070,Portable Pump Controller,Water Supply,11.68,0,0
Hubli,E071,Water Meter Calibration Unit,Water Supply,11.68,0,0
Hubli,E072,Pipeline Inspection Camera,Water Supply,11.68,0,0
Hubli,E073,Reservoir Cleaning Machine,Water Supply,11.68,0,0
Hubli,E074,Water Purification Mobile Unit,Water Supply,26.86,1,5
Hubli,E075,Portable Pipeline Flusher,Water Supply,11.68,0,0
Hubli,E076,Hydraulic Pipe Cutter,Water Supply,22.4,1,7
Hubli,E077,Portable Water Pump Unit,Water Supply,11.68,0,0
Hubli,E078,Emergency Water Supply Vehicle,Water Supply,21.24,1,3
Hubli,E079,Smart Water Monitoring Sensor,Water Supply,11.68,0,0
Hubli,E080,Water Pipeline Maintenance Kit,Water Supply,11.68,0,0
Hubli,E081,Hydraulic Excavator,Road Infra,27.11,1,3
Hubli,E082,Mini Excavator,Road Infra,27.11,1,6
Hubli,E083,Backhoe Loader,Road Infra,35.03,1,4
Hubli,E084,Wheel Loader,Road Infra,27.11,1,4
Hubli,E085,Track Mounted Excavator,Road Infra,33.66,1,3
Hubli,E086,Road Roller,Road Infra,16.5,1,5
Hubli,E087,Vibratory Road Roller,Road Infra,16.5,1,5
Hubli,E088,Asphalt Paver Machine,Road Infra,16.5,1,1
Hubli,E089,Concrete Mixer Machine,Road Infra,25.74,1,6
Hubli,E090,Concrete Vibrator,Road Infra,25.74,1,9
Hubli,E091,Asphalt Cutter,Road Infra,16.5,1,5
Hubli,E092,Road Marking Machine,Road Infra,11.6,0,0
Hubli,E093,Concrete Cutting Machine,Road Infra,25.74,1,9
Hubli,E094,Crack Sealing Machine,Road Infra,16.5,1,7
Hubli,E095,Tipper Truck,Road Infra,35.03,1,6
Hubli,E096,Dump Truck,Road Infra,35.03,1,6
Hubli,E097,Tyre Mounted Mobile Crane,Road Infra,25.74,1,1
Hubli,E098,Portable Concrete Pump,Road Infra,25.74,1,7
Hubli,E099,Hydraulic Breaker,Road Infra,33.66,1,3
Hubli,E100,Road Surface Milling Machine,Road Infra,16.5,1,1
Hubli,E101,Portable Generator for Road Work,Road Infra,24.31,1,4
Hubli,E102,Traffic Cone Deployment Unit,Road Infra,11.6,0,0
Hubli,E103,Road Repair Patch Machine,Road Infra,16.5,1,4
Hubli,E104,Curb Stone Laying Machine,Road Infra,25.74,1,5
Hubli,E105,Pavement Compactor,Road Infra,16.5,1,2
Hubli,E106,Diesel Generator Set,Electrical,20.66,1,3
Hubli,E107,Portable Generator,Electrical,12.68,1,8
Hubli,E108,Street Light Maintenance Lift,Electrical,7.74,0,0
Hubli,E109,Transformer Maintenance Vehicle,Electrical,14.54,1,5
Hubli,E110,Electric Cable Locator,Electrical,18.07,1,8
Hubli,E111,Underground Fault Detector,Electrical,18.07,1,5
Hubli,E112,Portable Tower Light,Electrical,6.12,0,0
Hubli,E113,Smart Street Light Controller,Electrical,7.74,0,0
Hubli,E114,Electrical Maintenance Van,Electrical,14.54,1,4
Hubli,E115,Portable Solar Lighting Unit,Electrical,9.72,0,0
Hubli,E116,Mobile Repair Van,Electrical,17.77,1,7
Hubli,E117,Voltage Monitoring Device,Electrical,14.54,1,6
Hubli,E118,Underground Cable Repair Kit,Electrical,18.07,1,7
Hubli,E119,Portable Battery Backup Unit,Electrical,12.68,1,5
Hubli,E120,Smart Utility Monitoring Console,Electrical,37.47,1,3
Hubli,E121,Portable Toilet Unit,Sanitation,15.92,1,6
Hubli,E122,Mobile Toilet Van,Sanitation,24.71,1,5
Hubli,E123,Public Toilet Cleaning Machine,Sanitation,22.68,1,7
Hubli,E124,High Pressure Washer,Sanitation,28.14,1,8
Hubli,E125,Disinfection Sprayer Unit,Sanitation,24.71,1,7
Hubli,E126,Fogging Machine,Sanitation,22.87,1,4
Hubli,E127,Portable Cleaning Cart,Sanitation,20.55,1,8
Hubli,E128,Manual Cleaning Trolley,Sanitation,20.55,1,4
Hubli,E129,Portable Hand Wash Station,Sanitation,15.92,1,6
Hubli,E130,Sanitary Waste Disposal Unit,Sanitation,11.66,0,0
Hubli,E131,Portable Urinal Unit,Sanitation,15.92,1,5
Hubli,E132,Public Washroom Maintenance Vehicle,Sanitation,22.68,1,4
Hubli,E133,Drain Disinfection Unit,Sanitation,17.7,1,8
Hubli,E134,Portable Steam Cleaning Machine,Sanitation,15.92,1,8
Hubli,E135,Street Disinfection Vehicle,Sanitation,19.92,1,4
Hubli,E136,Biohazard Disposal Container,Sanitation,16.65,1,4
Hubli,E137,Portable Sanitation Kiosk,Sanitation,15.92,1,7
Hubli,E138,Municipal Cleaning Utility Vehicle,Sanitation,28.14,1,9
Hubli,E139,Fire Tender Vehicle,Emergency,30.92,1,1
Hubli,E140,Portable Rescue Boat,Emergency,10.93,0,0
Hubli,E141,Emergency Communication Van,Emergency,19.34,1,3
Hubli,E142,Portable Medical Response Unit,Emergency,19.34,1,3
Hubli,E143,Emergency Water Pump,Emergency,12.83,1,7
Hubli,E144,Debris Removal Loader,Emergency,32.13,1,6
Hubli,E145,Portable Lighting Tower,Emergency,6.88,0,0
Hubli,E146,Emergency Generator Unit,Emergency,15.29,1,4
Hubli,E147,Portable Emergency Shelter Unit,Emergency,10.93,0,0
Hubli,E148,Hydraulic Rescue Cutter,Emergency,6.88,0,0
Hubli,E149,Emergency Evacuation Vehicle,Emergency,22.97,1,5
Hubli,E150,Portable Public Warning System,Emergency,11.96,0,0
Hubli,E151,Flood Monitoring Sensor,Emergency,12.83,1,8
Hubli,E152,Emergency Drone Surveillance Unit,Emergency,21.53,1,4
Hubli,E153,Portable Life Support Kit,Emergency,11.96,0,0
Hubli,E154,Disaster Recovery Crane,Emergency,32.13,1,3
Hubli,E155,Emergency Ambulance Van,Emergency,22.97,1,2
Hubli,E156,Portable Command Center Unit,Emergency,19.34,1,3
Hubli,E157,Rapid Response Vehicle,Emergency,22.97,1,3
Hubli,E158,Emergency Traffic Diversion Unit,Emergency,15.59,1,8
Hubli,E159,Portable Search Light Unit,Emergency,6.88,0,0
Hubli,E160,Disaster Supply Transport Vehicle,Emergency,22.97,1,2
Hubli,E161,Sewage Treatment Plant Pump,Specialized,2.46,0,0
Hubli,E162,Portable Laboratory Testing Unit,Specialized,13.88,0,0
Hubli,E163,Air Quality Monitoring Station,Specialized,9.48,0,0
Hubli,E164,Noise Pollution Monitoring Unit,Specialized,6.48,0,0
Hubli,E165,Construction Debris Crusher,Specialized,4.58,0,0
Hubli,E166,Smart Parking Monitoring Unit,Specialized,3.38,0,0
Hubli,E167,Municipal Survey Drone,Specialized,19.4,1,2
Hubli,E168,GIS Mapping Workstation,Specialized,16.72,0,0
Hubli,E169,Portable Air Compressor,Specialized,7.51,0,0
Hubli,E170,Industrial Pollution Response Unit,Specialized,3.09,0,0
Hubli,E171,Smart Civic Monitoring Console,Specialized,13.3,0,0
Hubli,E172,Portable Municipal Command Vehicle,Specialized,13.3,0,0
Hubli,E173,Integrated Utility Maintenance Vehicle,Specialized,20.97,1,5
Tirupati,E001,Garbage Compactor Truck,SWM,4.12,0,0
Tirupati,E002,Mini Garbage Tipper,SWM,4.12,0,0
Tirupati,E003,Refuse Collector Vehicle,SWM,4.12,0,0
Tirupati,E004,Portable Waste Compactor,SWM,4.12,0,0
Tirupati,E005,Mechanical Road Sweeper,SWM,17.29,1,2
Tirupati,E006,Vacuum Road Sweeper,SWM,17.29,1,2
Tirupati,E007,Dumper Placer Vehicle,SWM,4.12,0,0
Tirupati,E008,Waste Collection Container,SWM,4.12,0,0
Tirupati,E009,Hydraulic Waste Loader,SWM,4.12,0,0
Tirupati,E010,Transfer Station Container,SWM,4.12,0,0
Tirupati,E011,Plastic Baler Machine,SWM,12.31,1,4
Tirupati,E012,Organic Waste Shredder,SWM,4.12,0,0
Tirupati,E013,Bio Waste Composting Machine,SWM,4.12,0,0
Tirupati,E014,Portable Garbage Bin Set,SWM,17.56,1,6
Tirupati,E015,Skid Steer Loader,SWM,22.93,1,2
Tirupati,E016,Waste Conveyor Belt Unit,SWM,4.12,0,0
Tirupati,E017,Industrial Waste Crusher,SWM,11.55,0,0
Tirupati,E018,Dumpster Container,SWM,4.12,0,0
Tirupati,E019,Front Loader Waste Vehicle,SWM,4.12,0,0
Tirupati,E020,Waste Segregation Conveyor,SWM,4.12,0,0
Tirupati,E021,Leaf Collection Vacuum Unit,SWM,17.29,1,4
Tirupati,E022,Portable Bin Lifter,SWM,4.12,0,0
Tirupati,E023,Waste Hopper Unit,SWM,4.12,0,0
Tirupati,E024,Biomedical Waste Carrier,SWM,4.12,0,0
Tirupati,E025,Municipal Waste Crane,SWM,12.31,1,2
Tirupati,E026,Street Cleaning Cart,SWM,17.29,1,6
Tirupati,E027,Waste Transfer Trailer,SWM,4.12,0,0
Tirupati,E028,Mobile Waste Collection Unit,SWM,4.12,0,0
Tirupati,E029,Truck Mounted Suction Cum Jetting Machine,Sewerage,17.55,1,2
Tirupati,E030,Sewer Jetting Machine,Sewerage,17.55,1,4
Tirupati,E031,High Pressure Sewer Cleaner,Sewerage,17.55,1,2
Tirupati,E032,Root Cutting System for Sewer Line,Sewerage,8.66,0,0
Tirupati,E033,Sewer Inspection Camera,Sewerage,8.66,0,0
Tirupati,E034,Portable Pipeline CCTV Unit,Sewerage,8.66,0,0
Tirupati,E035,Vacuum Sludge Tanker,Sewerage,17.55,1,5
Tirupati,E036,Manhole Desilting Machine,Sewerage,17.55,1,5
Tirupati,E037,Sewer Cleaning Robot,Sewerage,8.66,0,0
Tirupati,E038,Portable Sludge Pump,Sewerage,30.03,1,6
Tirupati,E039,Drain Rodding Machine,Sewerage,17.55,1,8
Tirupati,E040,Underground Pipe Locator,Sewerage,18.53,1,6
Tirupati,E041,Drain Cleaning Machine,Drainage,22.92,1,3
Tirupati,E042,Portable Dewatering Pump,Drainage,22.92,1,6
Tirupati,E043,High Capacity Pump Set,Drainage,22.92,1,4
