municipality,equipment_id,equipment_name,demand,allocated,priority_score,cost
Nashik,E133,Drain Disinfection Unit,7,5,42.6,60000
Hubli,E133,Drain Disinfection Unit,6,5,42.55,60000
Shimla,E133,Drain Disinfection Unit,5,5,42.55,60000
Kharagpur,E133,Drain Disinfection Unit,5,5,42.5,60000
Mysuru,E133,Drain Disinfection Unit,7,5,42.4,60000
Aurangabad,E133,Drain Disinfection Unit,6,5,42.3,60000
Panaji,E133,Drain Disinfection Unit,7,5,42.25,60000
Tirupati,E133,Drain Disinfection Unit,6,5,42.15,60000
Gwalior,E133,Drain Disinfection Unit,6,5,41.95,60000
Amritsar,E133,Drain Disinfection Unit,7,5,41.9,60000
Jodhpur,E133,Drain Disinfection Unit,6,4,40.4,48000
Udaipur,E133,Drain Disinfection Unit,6,4,40.4,48000
Delhi,E134,Portable Steam Cleaning Machine,17,1,69.4,4800000
Mumbai,E134,Portable Steam Cleaning Machine,14,1,60.9,4800000
Bengaluru,E134,Portable Steam Cleaning Machine,12,0,54.5,0
Chennai,E134,Portable Steam Cleaning Machine,11,0,52.5,0
Hyderabad,E134,Portable Steam Cleaning Machine,11,0,51.0,0
Kolkata,E134,Portable Steam Cleaning Machine,10,0,49.3,0
Ahmedabad,E134,Portable Steam Cleaning Machine,10,0,48.2,0
Jaipur,E134,Portable Steam Cleaning Machine,9,0,46.0,0
Pune,E134,Portable Steam Cleaning Machine,9,0,44.7,0
Surat,E134,Portable Steam Cleaning Machine,10,0,44.2,0
Agra,E134,Portable Steam Cleaning Machine,8,0,43.8,0
Lucknow,E134,Portable Steam Cleaning Machine,9,0,43.4,0
Visakhapatnam,E134,Portable Steam Cleaning Machine,9,0,43.1,0
Srinagar,E134,Portable Steam Cleaning Machine,7,0,42.85,0
Varanasi,E134,Portable Steam Cleaning Machine,7,0,42.6,0
Amritsar,E134,Portable Steam Cleaning Machine,8,0,42.5,0
Coimbatore,E134,Portable Steam Cleaning Machine,9,0,41.9,0
Udaipur,E134,Portable Steam Cleaning Machine,7,0,41.6,0
Thane,E134,Portable Steam Cleaning Machine,9,0,41.5,0
Madurai,E134,Portable Steam Cleaning Machine,8,0,41.5,0
Mysuru,E134,Portable Steam Cleaning Machine,8,0,41.3,0
Kochi,E134,Portable Steam Cleaning Machine,8,0,41.28,0
Kanpur,E134,Portable Steam Cleaning Machine,8,0,41.0,0
Panaji,E134,Portable Steam Cleaning Machine,8,0,40.95,0
Patna,E134,Portable Steam Cleaning Machine,8,0,40.9,0
Dehradun,E134,Portable Steam Cleaning Machine,7,0,40.85,0
Bhubaneswar,E134,Portable Steam Cleaning Machine,8,0,40.8,0
Tirupati,E134,Portable Steam Cleaning Machine,7,0,40.55,0
Indore,E134,Portable Steam Cleaning Machine,8,0,40.4,0
Nagpur,E134,Portable Steam Cleaning Machine,8,0,40.4,0
Guwahati,E134,Portable Steam Cleaning Machine,7,0,40.15,0
Shimla,E134,Portable Steam Cleaning Machine,6,0,40.15,0
Howrah,E134,Portable Steam Cleaning Machine,8,0,39.9,0
Jodhpur,E134,Portable Steam Cleaning Machine,7,0,39.6,0
Aurangabad,E134,Portable Steam Cleaning Machine,8,0,39.6,0
Vijayawada,E134,Portable Steam Cleaning Machine,8,0,39.2,0
Nashik,E134,Portable Steam Cleaning Machine,8,0,39.1,0
Faridabad,E134,Portable Steam Cleaning Machine,8,0,39.0,0
Ludhiana,E134,Portable Steam Cleaning Machine,8,0,38.9,0
Siliguri,E134,Portable Steam Cleaning Machine,7,0,38.8,0
Asansol,E134,Portable Steam Cleaning Machine,8,0,38.8,0
Jabalpur,E134,Portable Steam Cleaning Machine,8,0,38.6,0
Gwalior,E134,Portable Steam Cleaning Machine,7,0,37.75,0
Ranchi,E134,Portable Steam Cleaning Machine,7,0,37.5,0
Hubli,E134,Portable Steam Cleaning Machine,7,0,37.25,0
Raipur,E134,Portable Steam Cleaning Machine,7,0,36.95,0
Durgapur,E134,Portable Steam Cleaning Machine,7,0,36.48,0
Malda,E134,Portable Steam Cleaning Machine,6,0,36.15,0
Kharagpur,E134,Portable Steam Cleaning Machine,7,0,35.2,0
Haldia,E134,Portable Steam Cleaning Machine,7,0,35.0,0
Delhi,E135,Street Disinfection Vehicle,19,1,109.7,5200000
Mumbai,E135,Street Disinfection Vehicle,13,1,92.6,5200000
Bengaluru,E135,Street Disinfection Vehicle,12,1,86.3,5200000
Chennai,E135,Street Disinfection Vehicle,10,1,83.4,5200000
Kolkata,E135,Street Disinfection Vehicle,8,1,76.8,5200000
Hyderabad,E135,Street Disinfection Vehicle,9,1,74.5,5200000
Ahmedabad,E135,Street Disinfection Vehicle,8,1,69.6,5200000
Pune,E135,Street Disinfection Vehicle,6,1,62.4,5200000
Surat,E135,Street Disinfection Vehicle,6,0,58.2,0
Lucknow,E135,Street Disinfection Vehicle,5,0,57.0,0
Visakhapatnam,E135,Street Disinfection Vehicle,4,0,56.4,0
Jaipur,E135,Street Disinfection Vehicle,5,0,56.1,0
Kanpur,E135,Street Disinfection Vehicle,4,0,52.5,0
Agra,E135,Street Disinfection Vehicle,3,0,52.0,0
Indore,E135,Street Disinfection Vehicle,4,0,51.5,0
Kochi,E135,Street Disinfection Vehicle,2,0,51.38,0
Thane,E135,Street Disinfection Vehicle,3,0,51.3,0
Patna,E135,Street Disinfection Vehicle,3,0,50.9,0
Srinagar,E135,Street Disinfection Vehicle,2,0,50.45,0
Varanasi,E135,Street Disinfection Vehicle,2,0,50.4,0
Coimbatore,E135,Street Disinfection Vehicle,3,0,50.3,0
Howrah,E135,Street Disinfection Vehicle,2,0,49.2,0
Bhubaneswar,E135,Street Disinfection Vehicle,2,0,49.2,0
Guwahati,E135,Street Disinfection Vehicle,2,0,48.75,0
Madurai,E135,Street Disinfection Vehicle,2,0,48.6,0
Nagpur,E135,Street Disinfection Vehicle,3,0,48.4,0
Dehradun,E135,Street Disinfection Vehicle,2,0,48.15,0
Amritsar,E135,Street Disinfection Vehicle,2,0,47.1,0
Faridabad,E135,Street Disinfection Vehicle,3,0,47.1,0
Nashik,E135,Street Disinfection Vehicle,3,0,46.3,0
Vijayawada,E135,Street Disinfection Vehicle,2,0,46.2,0
Mysuru,E135,Street Disinfection Vehicle,2,0,46.0,0
Ludhiana,E135,Street Disinfection Vehicle,3,0,45.7,0
Asansol,E135,Street Disinfection Vehicle,2,0,45.5,0
Siliguri,E135,Street Disinfection Vehicle,1,0,44.8,0
Ranchi,E135,Street Disinfection Vehicle,2,0,44.7,0
Aurangabad,E135,Street Disinfection Vehicle,2,0,44.6,0
Shimla,E135,Street Disinfection Vehicle,1,0,44.35,0
Tirupati,E135,Street Disinfection Vehicle,1,0,44.15,0
Panaji,E135,Street Disinfection Vehicle,1,0,43.95,0
Raipur,E135,Street Disinfection Vehicle,2,0,43.45,0
Jabalpur,E135,Street Disinfection Vehicle,2,0,43.4,0
Udaipur,E135,Street Disinfection Vehicle,1,0,42.8,0
Jodhpur,E135,Street Disinfection Vehicle,2,0,42.6,0
Gwalior,E135,Street Disinfection Vehicle,2,0,42.45,0
Durgapur,E135,Street Disinfection Vehicle,1,0,42.28,0
Malda,E135,Street Disinfection Vehicle,1,0,40.75,0
Hubli,E135,Street Disinfection Vehicle,1,0,40.65,0
Haldia,E135,Street Disinfection Vehicle,1,0,40.2,0
Kharagpur,E135,Street Disinfection Vehicle,1,0,39.2,0
Delhi,E136,Biohazard Disposal Container,19,1,184.5,8500000
Mumbai,E136,Biohazard Disposal Container,13,1,133.7,8500000
Bengaluru,E136,Biohazard Disposal Container,10,1,116.4,8500000
Chennai,E136,Biohazard Disposal Container,9,1,109.7,8500000
Hyderabad,E136,Biohazard Disposal Container,8,1,100.7,8500000
Kolkata,E136,Biohazard Disposal Container,7,1,98.0,8500000
Ahmedabad,E136,Biohazard Disposal Container,6,1,89.7,8500000
Pune,E136,Biohazard Disposal Container,4,0,67.1,0
Surat,E136,Biohazard Disposal Container,4,0,65.6,0
Lucknow,E136,Biohazard Disposal Container,3,0,53.1,0
Jaipur,E136,Biohazard Disposal Container,3,0,52.7,0
Thane,E136,Biohazard Disposal Container,2,0,52.2,0
Kanpur,E136,Biohazard Disposal Container,3,0,51.8,0
Visakhapatnam,E136,Biohazard Disposal Container,2,0,49.4,0
Indore,E136,Biohazard Disposal Container,2,0,48.5,0
Coimbatore,E136,Biohazard Disposal Container,2,0,47.8,0
Nagpur,E136,Biohazard Disposal Container,2,0,47.7,0
Faridabad,E136,Biohazard Disposal Container,2,0,46.6,0
Ludhiana,E136,Biohazard Disposal Container,2,0,46.5,0
Asansol,E136,Biohazard Disposal Container,1,0,46.0,0
Howrah,E136,Biohazard Disposal Container,1,0,43.9,0
Nashik,E136,Biohazard Disposal Container,2,0,43.3,0
Patna,E136,Biohazard Disposal Container,2,0,43.0,0
Agra,E136,Biohazard Disposal Container,2,0,41.9,0
Madurai,E136,Biohazard Disposal Container,1,0,39.8,0
Aurangabad,E136,Biohazard Disposal Container,1,0,39.5,0
Varanasi,E136,Biohazard Disposal Container,1,0,39.3,0
Amritsar,E136,Biohazard Disposal Container,1,0,39.2,0
Kochi,E136,Biohazard Disposal Container,1,0,38.98,0
Raipur,E136,Biohazard Disposal Container,1,0,38.95,0
Jabalpur,E136,Biohazard Disposal Container,1,0,38.4,0
Vijayawada,E136,Biohazard Disposal Container,1,0,38.4,0
Durgapur,E136,Biohazard Disposal Container,1,0,37.88,0
Ranchi,E136,Biohazard Disposal Container,1,0,37.7,0
Bhubaneswar,E136,Biohazard Disposal Container,1,0,37.5,0
Mysuru,E136,Biohazard Disposal Container,1,0,37.3,0
Gwalior,E136,Biohazard Disposal Container,1,0,36.45,0
Jodhpur,E136,Biohazard Disposal Container,1,0,36.3,0
Siliguri,E136,Biohazard Disposal Container,1,0,36.3,0
Srinagar,E136,Biohazard Disposal Container,1,0,35.85,0
Hubli,E136,Biohazard Disposal Container,1,0,35.75,0
Guwahati,E136,Biohazard Disposal Container,1,0,34.85,0
Dehradun,E136,Biohazard Disposal Container,1,0,34.85,0
Haldia,E136,Biohazard Disposal Container,1,0,34.6,0
Kharagpur,E136,Biohazard Disposal Container,1,0,32.8,0
Udaipur,E136,Biohazard Disposal Container,1,0,32.4,0
Panaji,E136,Biohazard Disposal Container,1,0,30.95,0
Tirupati,E136,Biohazard Disposal Container,1,0,30.55,0
Malda,E136,Biohazard Disposal Container,1,0,30.25,0
Shimla,E136,Biohazard Disposal Container,1,0,29.15,0
Delhi,E137,Portable Sanitation Kiosk,17,1,69.4,2800000
Mumbai,E137,Portable Sanitation Kiosk,14,1,60.9,2800000
Bengaluru,E137,Portable Sanitation Kiosk,12,1,54.5,2800000
Chennai,E137,Portable Sanitation Kiosk,11,1,52.5,2800000
Hyderabad,E137,Portable Sanitation Kiosk,11,1,51.0,2800000
Kolkata,E137,Portable Sanitation Kiosk,10,1,49.3,2800000
Ahmedabad,E137,Portable Sanitation Kiosk,10,1,48.2,2800000
Jaipur,E137,Portable Sanitation Kiosk,9,1,46.0,2800000
Pune,E137,Portable Sanitation Kiosk,9,1,44.7,2800000
Surat,E137,Portable Sanitation Kiosk,10,1,44.2,2800000
Agra,E137,Portable Sanitation Kiosk,8,1,43.8,2800000
Lucknow,E137,Portable Sanitation Kiosk,9,1,43.4,2800000
Visakhapatnam,E137,Portable Sanitation Kiosk,9,1,43.1,2800000
Srinagar,E137,Portable Sanitation Kiosk,7,1,42.85,2800000
Varanasi,E137,Portable Sanitation Kiosk,7,1,42.6,2800000
Amritsar,E137,Portable Sanitation Kiosk,8,1,42.5,2800000
Coimbatore,E137,Portable Sanitation Kiosk,9,1,41.9,2800000
Udaipur,E137,Portable Sanitation Kiosk,7,1,41.6,2800000
Thane,E137,Portable Sanitation Kiosk,9,1,41.5,2800000
Madurai,E137,Portable Sanitation Kiosk,8,1,41.5,2800000
Mysuru,E137,Portable Sanitation Kiosk,8,1,41.3,2800000
Kochi,E137,Portable Sanitation Kiosk,8,1,41.28,2800000
Kanpur,E137,Portable Sanitation Kiosk,8,1,41.0,2800000
Panaji,E137,Portable Sanitation Kiosk,8,1,40.95,2800000
Patna,E137,Portable Sanitation Kiosk,8,1,40.9,2800000
Dehradun,E137,Portable Sanitation Kiosk,7,1,40.85,2800000
Bhubaneswar,E137,Portable Sanitation Kiosk,8,1,40.8,2800000
Tirupati,E137,Portable Sanitation Kiosk,7,1,40.55,2800000
Indore,E137,Portable Sanitation Kiosk,8,1,40.4,2800000
Nagpur,E137,Portable Sanitation Kiosk,8,1,40.4,2800000
Guwahati,E137,Portable Sanitation Kiosk,7,1,40.15,2800000
Shimla,E137,Portable Sanitation Kiosk,6,1,40.15,2800000
Howrah,E137,Portable Sanitation Kiosk,8,1,39.9,2800000
Jodhpur,E137,Portable Sanitation Kiosk,7,1,39.6,2800000
Aurangabad,E137,Portable Sanitation Kiosk,8,1,39.6,2800000
Vijayawada,E137,Portable Sanitation Kiosk,8,1,39.2,2800000
Nashik,E137,Portable Sanitation Kiosk,8,1,39.1,2800000
Faridabad,E137,Portable Sanitation Kiosk,8,1,39.0,2800000
Ludhiana,E137,Portable Sanitation Kiosk,8,1,38.9,2800000
Siliguri,E137,Portable Sanitation Kiosk,7,1,38.8,2800000
Asansol,E137,Portable Sanitation Kiosk,8,1,38.8,2800000
Jabalpur,E137,Portable Sanitation Kiosk,8,1,38.6,2800000
Gwalior,E137,Portable Sanitation Kiosk,7,1,37.75,2800000
Ranchi,E137,Portable Sanitation Kiosk,7,1,37.5,2800000
Hubli,E137,Portable Sanitation Kiosk,7,1,37.25,2800000
Raipur,E137,Portable Sanitation Kiosk,7,1,36.95,2800000
Durgapur,E137,Portable Sanitation Kiosk,7,1,36.48,2800000
Malda,E137,Portable Sanitation Kiosk,6,1,36.15,2800000
Kharagpur,E137,Portable Sanitation Kiosk,7,1,35.2,2800000
Haldia,E137,Portable Sanitation Kiosk,7,1,35.0,2800000
Delhi,E138,Municipal Cleaning Utility Vehicle,20,3,107.6,1350000
Mumbai,E138,Municipal Cleaning Utility Vehicle,20,3,92.7,1350000
Bengaluru,E138,Municipal Cleaning Utility Vehicle,20,3,91.0,1350000
Chennai,E138,Municipal Cleaning Utility Vehicle,20,2,87.1,900000
Hyderabad,E138,Municipal Cleaning Utility Vehicle,20,2,84.1,900000
Kolkata,E138,Municipal Cleaning Utility Vehicle,20,2,82.2,900000
Ahmedabad,E138,Municipal Cleaning Utility Vehicle,20,2,81.1,900000
Pune,E138,Municipal Cleaning Utility Vehicle,20,2,74.4,900000
Jaipur,E138,Municipal Cleaning Utility Vehicle,19,2,72.3,900000
Surat,E138,Municipal Cleaning Utility Vehicle,20,2,72.2,900000
Lucknow,E138,Municipal Cleaning Utility Vehicle,19,2,69.8,900000
Visakhapatnam,E138,Municipal Cleaning Utility Vehicle,19,2,67.0,900000
Kanpur,E138,Municipal Cleaning Utility Vehicle,18,2,66.6,900000
Indore,E138,Municipal Cleaning Utility Vehicle,19,2,66.1,900000
Agra,E138,Municipal Cleaning Utility Vehicle,16,2,65.1,900000
Coimbatore,E138,Municipal Cleaning Utility Vehicle,19,2,65.1,900000
Thane,E138,Municipal Cleaning Utility Vehicle,19,2,64.5,900000
Nagpur,E138,Municipal Cleaning Utility Vehicle,18,2,63.7,900000
Varanasi,E138,Municipal Cleaning Utility Vehicle,15,2,63.3,900000
Patna,E138,Municipal Cleaning Utility Vehicle,16,2,62.7,900000
Kochi,E138,Municipal Cleaning Utility Vehicle,19,2,62.58,900000
Amritsar,E138,Municipal Cleaning Utility Vehicle,16,2,62.2,900000
Madurai,E138,Municipal Cleaning Utility Vehicle,17,2,62.0,900000
Srinagar,E138,Municipal Cleaning Utility Vehicle,14,2,61.95,900000
Faridabad,E138,Municipal Cleaning Utility Vehicle,18,2,61.9,900000
Ludhiana,E138,Municipal Cleaning Utility Vehicle,18,2,61.5,900000
Nashik,E138,Municipal Cleaning Utility Vehicle,17,2,60.7,900000
Mysuru,E138,Municipal Cleaning Utility Vehicle,17,2,60.7,900000
Bhubaneswar,E138,Municipal Cleaning Utility Vehicle,16,2,60.5,900000
Dehradun,E138,Municipal Cleaning Utility Vehicle,15,2,59.85,900000
Howrah,E138,Municipal Cleaning Utility Vehicle,17,2,59.8,900000
Guwahati,E138,Municipal Cleaning Utility Vehicle,15,2,59.35,900000
Aurangabad,E138,Municipal Cleaning Utility Vehicle,16,2,59.3,900000
Udaipur,E138,Municipal Cleaning Utility Vehicle,15,2,59.0,900000
Jodhpur,E138,Municipal Cleaning Utility Vehicle,15,2,58.9,900000
Vijayawada,E138,Municipal Cleaning Utility Vehicle,17,2,58.7,900000
Asansol,E138,Municipal Cleaning Utility Vehicle,17,2,58.2,900000
Jabalpur,E138,Municipal Cleaning Utility Vehicle,16,2,57.6,900000
Raipur,E138,Municipal Cleaning Utility Vehicle,16,2,57.15,900000
Ranchi,E138,Municipal Cleaning Utility Vehicle,15,2,57.0,900000
Shimla,E138,Municipal Cleaning Utility Vehicle,13,2,56.65,900000
Tirupati,E138,Municipal Cleaning Utility Vehicle,14,2,56.55,900000
Panaji,E138,Municipal Cleaning Utility Vehicle,16,2,56.45,900000
Gwalior,E138,Municipal Cleaning Utility Vehicle,15,2,56.45,900000
Siliguri,E138,Municipal Cleaning Utility Vehicle,15,2,56.2,900000
Hubli,E138,Municipal Cleaning Utility Vehicle,15,2,55.85,900000
Durgapur,E138,Municipal Cleaning Utility Vehicle,16,2,54.98,900000
Malda,E138,Municipal Cleaning Utility Vehicle,12,1,51.35,450000
Kharagpur,E138,Municipal Cleaning Utility Vehicle,13,1,50.3,450000
Haldia,E138,Municipal Cleaning Utility Vehicle,14,1,50.3,450000
Delhi,E139,Fire Tender Vehicle,20,1,124.4,7200000
Mumbai,E139,Fire Tender Vehicle,20,1,113.1,7200000
Bengaluru,E139,Fire Tender Vehicle,20,1,107.8,7200000
Chennai,E139,Fire Tender Vehicle,20,1,106.4,7200000
Kolkata,E139,Fire Tender Vehicle,20,0,100.9,0
Hyderabad,E139,Fire Tender Vehicle,20,0,99.1,0
Ahmedabad,E139,Fire Tender Vehicle,20,0,95.5,0
Pune,E139,Fire Tender Vehicle,18,0,87.5,0
Surat,E139,Fire Tender Vehicle,18,0,84.3,0
Visakhapatnam,E139,Fire Tender Vehicle,15,0,80.7,0
Jaipur,E139,Fire Tender Vehicle,16,0,80.2,0
Lucknow,E139,Fire Tender Vehicle,16,0,80.2,0
Kanpur,E139,Fire Tender Vehicle,15,0,77.1,0
Thane,E139,Fire Tender Vehicle,15,0,76.4,0
Indore,E139,Fire Tender Vehicle,15,0,76.0,0
Coimbatore,E139,Fire Tender Vehicle,15,0,75.3,0
Kochi,E139,Fire Tender Vehicle,14,0,74.68,0
Nagpur,E139,Fire Tender Vehicle,15,0,74.2,0
Agra,E139,Fire Tender Vehicle,13,0,73.9,0
Patna,E139,Fire Tender Vehicle,13,0,72.8,0
Howrah,E139,Fire Tender Vehicle,13,0,72.8,0
Varanasi,E139,Fire Tender Vehicle,12,0,72.2,0
Madurai,E139,Fire Tender Vehicle,14,0,72.1,0
Bhubaneswar,E139,Fire Tender Vehicle,13,0,72.0,0
Faridabad,E139,Fire Tender Vehicle,14,0,71.4,0
Srinagar,E139,Fire Tender Vehicle,11,0,70.85,0
Asansol,E139,Fire Tender Vehicle,13,0,70.8,0
Ludhiana,E139,Fire Tender Vehicle,14,0,70.6,0
Nashik,E139,Fire Tender Vehicle,14,0,70.5,0
Amritsar,E139,Fire Tender Vehicle,13,0,70.0,0
Dehradun,E139,Fire Tender Vehicle,12,0,69.55,0
Guwahati,E139,Fire Tender Vehicle,11,0,69.25,0
Vijayawada,E139,Fire Tender Vehicle,13,0,69.2,0
Mysuru,E139,Fire Tender Vehicle,13,0,68.7,0
Aurangabad,E139,Fire Tender Vehicle,13,0,68.4,0
Ranchi,E139,Fire Tender Vehicle,12,0,68.2,0
Durgapur,E139,Fire Tender Vehicle,12,0,67.38,0
Raipur,E139,Fire Tender Vehicle,12,0,67.35,0
Jabalpur,E139,Fire Tender Vehicle,13,0,66.9,0
Siliguri,E139,Fire Tender Vehicle,11,0,66.8,0
Panaji,E139,Fire Tender Vehicle,11,0,64.85,0
Gwalior,E139,Fire Tender Vehicle,12,0,64.75,0
Jodhpur,E139,Fire Tender Vehicle,12,0,64.4,0
Hubli,E139,Fire Tender Vehicle,12,0,64.25,0
Tirupati,E139,Fire Tender Vehicle,11,0,64.15,0
Haldia,E139,Fire Tender Vehicle,10,0,64.0,0
Shimla,E139,Fire Tender Vehicle,10,0,63.55,0
Udaipur,E139,Fire Tender Vehicle,11,0,63.3,0
Kharagpur,E139,Fire Tender Vehicle,10,0,61.0,0
Malda,E139,Fire Tender Vehicle,9,0,59.75,0
Kolkata,E140,Portable Rescue Boat,0,0,46.3,0
Chennai,E140,Portable Rescue Boat,0,0,45.3,0
Mumbai,E140,Portable Rescue Boat,0,0,45.1,0
Kochi,E140,Portable Rescue Boat,0,0,43.3,0
Srinagar,E140,Portable Rescue Boat,0,0,42.9,0
Visakhapatnam,E140,Portable Rescue Boat,0,0,42.2,0
Bengaluru,E140,Portable Rescue Boat,0,0,41.9,0
Varanasi,E140,Portable Rescue Boat,0,0,41.8,0
Guwahati,E140,Portable Rescue Boat,0,0,41.8,0
Shimla,E140,Portable Rescue Boat,0,0,41.7,0
Panaji,E140,Portable Rescue Boat,0,0,41.6,0
Dehradun,E140,Portable Rescue Boat,0,0,41.6,0
Bhubaneswar,E140,Portable Rescue Boat,0,0,41.3,0
Agra,E140,Portable Rescue Boat,0,0,41.2,0
Howrah,E140,Portable Rescue Boat,0,0,41.1,0
Tirupati,E140,Portable Rescue Boat,0,0,41.0,0
Delhi,E140,Portable Rescue Boat,0,0,40.7,0
Siliguri,E140,Portable Rescue Boat,0,0,40.6,0
Madurai,E140,Portable Rescue Boat,0,0,39.9,0
Hyderabad,E140,Portable Rescue Boat,0,0,39.7,0
Patna,E140,Portable Rescue Boat,0,0,39.6,0
Pune,E140,Portable Rescue Boat,0,0,39.5,0
Lucknow,E140,Portable Rescue Boat,0,0,39.1,0
Vijayawada,E140,Portable Rescue Boat,0,0,39.0,0
Udaipur,E140,Portable Rescue Boat,0,0,39.0,0
Amritsar,E140,Portable Rescue Boat,0,0,38.9,0
Mysuru,E140,Portable Rescue Boat,0,0,38.9,0
Thane,E140,Portable Rescue Boat,0,0,38.8,0
Ahmedabad,E140,Portable Rescue Boat,0,0,38.5,0
Malda,E140,Portable Rescue Boat,0,0,38.4,0
Jaipur,E140,Portable Rescue Boat,0,0,38.2,0
Asansol,E140,Portable Rescue Boat,0,0,38.1,0
Haldia,E140,Portable Rescue Boat,0,0,37.8,0
Coimbatore,E140,Portable Rescue Boat,0,0,37.6,0
Durgapur,E140,Portable Rescue Boat,0,0,37.5,0
Ranchi,E140,Portable Rescue Boat,0,0,37.3,0
Kanpur,E140,Portable Rescue Boat,0,0,37.0,0
Indore,E140,Portable Rescue Boat,0,0,36.8,0
Aurangabad,E140,Portable Rescue Boat,0,0,36.6,0
Kharagpur,E140,Portable Rescue Boat,0,0,36.4,0
Nagpur,E140,Portable Rescue Boat,0,0,36.0,0
Raipur,E140,Portable Rescue Boat,0,0,35.8,0
Jabalpur,E140,Portable Rescue Boat,0,0,35.8,0
Gwalior,E140,Portable Rescue Boat,0,0,35.8,0
Surat,E140,Portable Rescue Boat,0,0,35.6,0
Jodhpur,E140,Portable Rescue Boat,0,0,35.6,0
Hubli,E140,Portable Rescue Boat,0,0,35.6,0
Nashik,E140,Portable Rescue Boat,0,0,35.5,0
Faridabad,E140,Portable Rescue Boat,0,0,35.5,0
Ludhiana,E140,Portable Rescue Boat,0,0,34.4,0
Delhi,E141,Emergency Communication Van,19,2,77.9,600000
Mumbai,E141,Emergency Communication Van,16,2,72.9,600000
Chennai,E141,Emergency Communication Van,13,2,64.8,600000
Bengaluru,E141,Emergency Communication Van,13,2,62.8,600000
Kolkata,E141,Emergency Communication Van,11,2,61.4,600000
Hyderabad,E141,Emergency Communication Van,12,2,58.2,600000
Ahmedabad,E141,Emergency Communication Van,12,2,55.9,600000
Pune,E141,Emergency Communication Van,11,2,54.3,600000
Visakhapatnam,E141,Emergency Communication Van,10,2,54.1,600000
Kochi,E141,Emergency Communication Van,10,2,53.78,600000
Srinagar,E141,Emergency Communication Van,8,2,53.75,600000
Lucknow,E141,Emergency Communication Van,10,2,52.8,600000
Agra,E141,Emergency Communication Van,9,2,52.7,600000
Varanasi,E141,Emergency Communication Van,8,2,52.3,600000
Guwahati,E141,Emergency Communication Van,8,2,52.15,600000
Bhubaneswar,E141,Emergency Communication Van,9,2,52.0,600000
Jaipur,E141,Emergency Communication Van,10,2,51.8,600000
Patna,E141,Emergency Communication Van,9,2,51.7,600000
Howrah,E141,Emergency Communication Van,9,2,51.5,600000
Dehradun,E141,Emergency Communication Van,8,2,51.35,600000
Surat,E141,Emergency Communication Van,11,2,51.3,600000
Panaji,E141,Emergency Communication Van,9,2,50.75,600000
Madurai,E141,Emergency Communication Van,9,2,50.6,600000
Thane,E141,Emergency Communication Van,10,2,50.5,600000
Shimla,E141,Emergency Communication Van,7,2,50.35,600000
Siliguri,E141,Emergency Communication Van,8,2,50.2,600000
Tirupati,E141,Emergency Communication Van,8,2,49.95,600000
Coimbatore,E141,Emergency Communication Van,10,2,49.5,600000
Amritsar,E141,Emergency Communication Van,9,2,49.5,600000
Vijayawada,E141,Emergency Communication Van,9,2,49.4,600000
Kanpur,E141,Emergency Communication Van,9,2,49.4,600000
Mysuru,E141,Emergency Communication Van,9,2,49.2,600000
Indore,E141,Emergency Communication Van,10,2,49.2,600000
Asansol,E141,Emergency Communication Van,9,2,48.8,600000
Nagpur,E141,Emergency Communication Van,10,2,48.7,600000
Udaipur,E141,Emergency Communication Van,8,1,48.2,300000
Aurangabad,E141,Emergency Communication Van,9,1,47.6,300000
Ranchi,E141,Emergency Communication Van,8,1,47.6,300000
Malda,E141,Emergency Communication Van,7,1,47.35,300000
Haldia,E141,Emergency Communication Van,8,1,46.8,300000
Durgapur,E141,Emergency Communication Van,8,1,46.68,300000
Jabalpur,E141,Emergency Communication Van,9,1,46.6,300000
Nashik,E141,Emergency Communication Van,9,1,46.5,300000
Faridabad,E141,Emergency Communication Van,9,1,46.4,300000
Kharagpur,E141,Emergency Communication Van,8,1,45.8,300000
Raipur,E141,Emergency Communication Van,8,1,45.75,300000
Gwalior,E141,Emergency Communication Van,8,1,45.55,300000
Jodhpur,E141,Emergency Communication Van,8,1,45.5,300000
Ludhiana,E141,Emergency Communication Van,9,1,45.4,300000
Hubli,E141,Emergency Communication Van,8,1,45.35,300000
Delhi,E142,Portable Medical Response Unit,20,4,80.9,600000
Mumbai,E142,Portable Medical Response Unit,18,4,76.9,600000
Chennai,E142,Portable Medical Response Unit,14,3,67.8,450000
Bengaluru,E142,Portable Medical Response Unit,15,3,66.8,450000
Kolkata,E142,Portable Medical Response Unit,13,3,65.4,450000
Hyderabad,E142,Portable Medical Response Unit,14,3,62.2,450000
Ahmedabad,E142,Portable Medical Response Unit,13,3,58.9,450000
Pune,E142,Portable Medical Response Unit,12,3,57.3,450000
Visakhapatnam,E142,Portable Medical Response Unit,11,3,57.1,450000
Kochi,E142,Portable Medical Response Unit,11,3,56.78,450000
Srinagar,E142,Portable Medical Response Unit,9,3,56.75,450000
Lucknow,E142,Portable Medical Response Unit,11,3,55.8,450000
Agra,E142,Portable Medical Response Unit,10,3,55.7,450000
Varanasi,E142,Portable Medical Response Unit,9,3,55.3,450000
Guwahati,E142,Portable Medical Response Unit,9,3,55.15,450000
Bhubaneswar,E142,Portable Medical Response Unit,10,3,55.0,450000
Jaipur,E142,Portable Medical Response Unit,11,3,54.8,450000
